Writer,Title,Song
Gazi Mazharul Anowar,সবার জীবনে প্রেম আসে,"সবার জীবনে প্রেম আসে

তাইতো সবাই ভালবাসে

প্রথম যারে লাগে ভাল

যায় না ভুলা কভু তারে

এই মনে যত কথা বলার ছিল

চোখের ভাষাতে বলা হল

এই পথে যেতে যেতে দেখা হল

এ দুটি হৃদয় আরো কাছে এল

প্রেমের সৃতি যেন সুখের কাঁটা

যায় না ভোলা কভু তারে

সবার জীবনে প্রেম আসে

তাইতো সবাই ভালবাসে

প্রথম যারে লাগে ভাল

যায় না ভুলা কভু তারে

সবার জীবনে প্রেম আসে

প্রেম হলে বারে আরো প্রেমের নেশা

প্রেমিক বোঝে শুধু প্রেমের ভাষা

প্রেম আছে বলে আছি অনেক আশা

বুকের গভীরে বাধে বাসা

প্রেমের ছবি যদি প্রাণে আঁকি

যায় না মোছা কভু তারে

সবার জীবনে প্রেম আসে

তাইতো সবাই ভালবাসে

প্রথম যারে লাগে ভাল

যায় না ভুলা কভু তারে

সবার জীবনে প্রেম আসে"
Gazi Mazharul Anowar,বলে দাও মাটির পৃথিবী,"মাটির পৃথিবী তুমিই বলো আমার কি অপরাধ

নেই কি আমার তোমার বুকে কোন আশা কোন সাধ……

বলে দাও মাটির পৃথিবী

কোথা শান্তি আমার জীবনে

কতদিন এমন করে আমি জ্বলবো দুখের দহনে

বলে দাও মাটির পৃথিবী কোথা আশান্তি আমার জীবনে

আলো ঝলমল বাসর আমার

ভরিয়ে দিল ব্যথা নিরাশার ।।

ভরিয়ে দিল নিরাশায়

মধু স্বপ্ন ভেংগে গেল

কেন আশ্রু আমার নয়নে

বলে দাও মাটির পৃথিবী কোথা আশান্তি আমার জীবনে

কত ছন্দে গানের দুটি মন ।।

দেখেছিনু মিলন ও স্বপন ।।

কেন আমার সেই হাসি গান কান্না হয়ে ভাসায় এ প্রাণ ।।

কেন ছন্দ থেমে গেল

কেন দ্বন্দ আমার ভূবনে

বলে দাও মাটির পৃথিবী কোথা আশান্তি আমার জীবনে

কতদিন এমন করে আমি জ্বলবো দুখের দহনে

আমি জ্বলবো দুখের দহনে

আমি জ্বলবো দুখের দহনে"
Gazi Mazharul Anowar,দুনিয়াটা মস্ত বড়,"দুনিয়াটা মস্ত বড়

খাও দাও ফুর্তি কর

আগামীকাল বাচবে কী-না বলতে পারো !

কারো নই আমি

ভয় কারো তুমি

যে যার তালে ঘুরে ফিরে চলে

বলতে পারো কে কার মাল খায় কে ।।

চোখ বুঝে কোপ মারো

সেই ত ভাল……

মানো কথা মানো

প্রাণ খুলে শোন

যত দাও চাবি গোলমাল সবই ।।

সেই তো ভাই রাজা যার পকেট তাজা

চারিদিকে উড়ছে টাকা ধর ধর

দুনিয়াটা মস্ত বড়

খাও দাও ফুর্তি কর

আগামীকাল বাচবে কী-না বলতে পারো !"
Gazi Mazharul Anowar,আমায় যদি প্রশ্ন করে,"আমায় যদি প্রশ্ন করে

আলো-নদীর এক দেশ

বলবো আমি বাংলাদেশ।

আমায় যদি প্রশ্ন করে

কল-কাকলীর দেশ

বলবো আমি বাংলাদেশ।

এক সূর্যের হাজার আলোর কণা

ছড়িয়ে এই মাটি করলো অরূপ সোনা।

আমায় যদি প্রশ্ন করে

মায়াবতীর কোন দেশ

বলবো আমি বাংলাদেশ।।

নব দিগন্তের নতুন চলার চিঠি

মেলেছে এ জীবন সম্ভবনার দীতি।

আমায় যদি প্রশ্ন করে

কাব্য-গীতির কোন দেশ

বলবো আমি বাংলাদেশ।।

আমায় যদি প্রশ্ন করে

কল-কাকলীর দেশ

বলবো আমি বাংলাদেশ।।"
Gazi Mazharul Anowar,আমি তো বন্ধু মাতাল নই,"আমি তো বন্ধু মাতাল নই

মানুষ যদি মোরে নাই বলো

বেঈমান বলো বেঈমান।

পারো তো বন্ধু বুকে আরো আগুন জ্বালো

আরো জ্বালো বেঈমান বলো বেঈমান।।

এই মনে মোর কবর দিয়েছি যত ছিল স্নেহ মায়া

এই আমি যে পুরানো আমি একটি মৃত ছায়া

এই চোখে আজ অশ্রু দেখে তোমরা সবাই বলো

বেঈমান বলো বেঈমান বলো

বেঈমান বলো বেঈমান

জীবন থেকে পালিয়ে বেড়াই তবু কেন মনে পড়ে

হারানো ব্যাথার স্মৃতিগুলো পিছু ডাকে বারে বারে

বেঁচে আছি তাই দেখে আজ তোমরা সবাই বলো

বেঈমান বলো বেঈমান বলো

বেঈমান বলো বেঈমান।।"
Gazi Mazharul Anowar,দুটি পাখি একটি ছোট্ট নীড়ে,"দুটি পাখি একটি ছোট্ট নীড়ে

কেউ তো কারো পানে চায় না ফিরে।।

একি দুঃসহ ব্যাথা অস্ফুট হয়ে বাজে।

এ দুটি জীবন ঘিরে

কেউ তো কারো পানে চায় না ফিরে

এই একা থাকা প্রানে সয় না

কি জানি বলিতে চায় বলা হয় না।

গুমুরি গুমুরি কাঁদে ভীরু ভালবাসা।

সারাবেলা ভাসে তাই আখীঁ নীড়ে।।

একই সুরে বাধা স্বরণের দিন

মনে পড়ে যায় আজ হারানো সেদিন।

ভুলের নদী কবে পাড় হয়ে যাবে।

দুজনে দাঁড়িয়ে ভাবে দুটি তীরে।।"
Gazi Mazharul Anowar,এই মন তোমাকে দিলাম,"এই মন তোমাকে দিলাম

এই প্রেম তোমাকে দিলাম।

তুমি চোখের আড়াল হও

কাছে কিবা দূরে রও

মনে রেখো আমিও ছিলাম।।

বকুলের মালা শুকাবে

রেখে দেব তার সুরভী

দিন গিয়ে রাতে লুকাবে

মুছো নাকো আমারই ছবি

আমি মিনতি করে গেলাম।।

ভালোবেসে আমি বার বার

তোমারি ও মনে হারাবো

এই জীবনে আমি যে তোমার

মরণেও তোমারই হব।

তুমি ভুলো না আমারও নাম।।"
Gazi Mazharul Anowar,ফুল যদি ঝরে গিয়ে,"ফুল যদি ঝরে গিয়ে আজকে রাতে

দুজনারে চায় শুধু লুকিয়ে দিতে

(ও প্রিয়া) তুমি ফুলকে বলো ঝরে যেতে।

সবার নজর হতে আড়াল করে

বুকের ছায়ায় মোরে রাখ ধরে।

দীপ যদি নিভে গিয়ে আজকে রাতে

দুজনার মনে চায় আলো জ্বালাতে

(ও প্রিয়া) তুমি দীপকে বলো নিভে যেতে।

অনেক সাধনা করে পেলাম কাছে

হাজার না বলা কথা বলার আছে।

গান যদি থেমে গিয়ে আজকে রাতে

দুজনারে চায় সুরে ভরিয়ে দিতে

(ও প্রিয়া) তুমি গানকে বলো থেমে যেতে।"
Gazi Mazharul Anowar,আয়রে আয় ঘুম আয়,"আয়রে আয় ঘুম আয়।

আমার বাপির চোখে নেমে আয়।।

(হায় রে এক দুখিনী মায়ের অশ্রু ভরে যায়।

নিস্প্রান পথের ধুলায়

দীর্ঘ্য নিশ্বাষ রেখে যায়, আয় রে ফিরে আয়।)

ঘুমপরীগো দেবো তোরে

মুক্তো হীরের গয়না গড়ে।

একটুখানি বসে যাবি দুষ্ট চোখের ছায়।।

(কেউ খুজে পায় কেউ বা না পায়।

কেউ বা আবার পেয়েও হারায়।

এই কী পৃথিবীর ইতিহাস

যার কথা কেউ লিখে রাখে না।)

তুই যে মানিক সোনা ওরে

আলোর কণা অন্ধকারে।

অনেক স্নেহের মনি আমার সকল সাধনা।।"
Gazi Mazharul Anowar,আমার ছোট্ট ভাইটি মায়ায় ভরা মুখটি,"আমার ছোট্ট ভাইটি মায়ায় ভরা মুখটি

লেখাপড়া শিখে তুমি অনেক বড় হবে

ধন্য ছেলে বলবে তোমায় তখন যেন সবে।।

হাইকোর্টের ঐ জজ ব্যারিষ্টার হবে আমার ভাই

সত্য ন্যায়ের পথ ধরে চলবে যে সদায়।

ছোট বড় সবাইকে যে বুকে টেনে লবে

ধন্য ছেলে বলবে তোমায় তখন যেন সবে।।

বাবার আদর ভায়ের স্নেহ নাই বা পেলে হাই

সাহস নিয়ে এগিয়ে চলো ভয়ের কিছু নাই।

বোনটি তোমার সুখে দুঃখে সাথে সাথে রবে

বিপদ যদি আসে কভু মাথা পেতে নেবে।।"
Gazi Mazharul Anowar,একটি ছোট্ট আশা,"একটি ছোট্ট আশা একটি ছোট্ট বাসা

বাধবো দোহে স্বপ্ন মোহে ধুলারও ধরণীতে।।

স্বপ্নে এ ঘর ভরবে জোছনা ঝরবে (আহা)

কল্পলোকে ভসাসবো সুখে মধুর কাকলিতে।।

তোমার চোখে দেখবো আমি আমার চোখে তুমি

এমনি করেই তো এই রবো দুটি মনের ভুলে

হাতে এ হাত রেখে বেদনা ঢেকে

মুক্ত ঝরা স্নিগ্ধ হাসি ঝরাবো আঙ্গিনাতে।।

তোমার চোখে তন্দ্রা দেখে আমার হবে রাতি

তোমার মুখে হাসি দেখে মুখর হবো সাথী

জীবন হবে যে ঝর্ণা আলো বর্ণা

চঞ্চলতা রইবে জেগে প্রানের পৃথিবীতে।।"
Gazi Mazharul Anowar,বিক্রমপুরে বাপের বাড়ি,"বিক্রমপুরে বাপের বাড়ি ছিল একদিন পদ্মার পাড়

মামার বাড়ি মধুপুরে, নিজের বাড়ি নাই আমার"
Gazi Mazharul Anowar,জানি না তো হৃদয়ে কখন এসেছে,"ও হো হো….. আহা হা হা….

জানি না সে হৃদয়ে কখন এসেছে

প্রানের মাঝে দোলা দিয়েছে

আমার এ মন কারে যেন ভালবেসেছে।।

ও হো হো আ হা হা………

আকাশে দেখি কত স্বপ্ন

মেঘে মেঘে আনে মায়া লগ্ন।

পাখির কাকলিতে বুঝি সে আজ।

কত কথা বলে গিয়েছে

আমার এ মন কারে যেন ভালবেসেছে।।

আমায় সে চায় তবু চায় না

তারে কেন ধরে রাখা যায় না।

জীবন মরণেতে আমি যে তার।

সে কী তবে জানে নিয়েছে

আমার এ মন কারে যেন ভালবেসেছে।।"
Gazi Mazharul Anowar,খবরের কাগজে ছাপা তো হবে না,"খবরের কাগজে ছাপা তো হবে না

তবুও কোনদিন হারিয়ে যাবে না

আমার প্রেম এই কাহিনী হৃদয়ে আঁকা রবে জানি।।

বকুল যদি জানে বাতাস তারই খানি

পাগল হতে চায় তবে কি তুমি এসে থাকতে অবেলায়।

ডাগর আঁখি যদি হয়ে প্রেমের নদী

ভাসিয়ে নিতে চায় তবে সে নীরব ছিল কিসেরই লজ্জায়

আমায় নিয়ে চাই না তো কেউ করুক কানাকানি

আমার প্রেম এই কাহিনী হৃদয়ে আঁকা রবে জানি।।

দুয়ারটাকে খুলে রাখবো না কো ভুলে

পালিয়ে যদি যায় এ জীবন প্রেমের ফাগুন একটি বারই পায়

মনের ছোট্ট ঘরে অবাক মিষ্টি সুরে

অচিন পাখি গায় ও নয়ন পড়ে থাকি খোলা জানালায়

প্রেম যে আমার হৃদয়টারে করলো অভিমানী

আমার প্রেম এই কাহিনী হৃদয়ে আঁকা রবে জানি।।"
Gazi Mazharul Anowar,ছবি যেন শুধু ছবি নয়,"ছবি যেন শুধু ছবি নয়

আজ কেন তাই মনে হয়

এ যেন ওগো দুটি প্রানের কথা বিনিময়।।

এতো দিন কেন আড়ালে ছিলে

রঙের ছোয়ায় যদি ধরাই দিলে।

ওগো চিত্রলেখা একই স্বপ্ন দেখা।

আমার হৃদয়ে কেন জাগে সংশয়।।

তোমার মত যদি শিল্পী হতেম

ভাষার তুমিতে সব লিখে যেতেম।

ওগো সঞ্চারিনী মোর মনোহারিনী।

আমার জীবনে তুমি একই বিস্ময়।।"
Gazi Mazharul Anowar,এই শহরে আমি যে এক নতুন ফেরিওয়ালা,"এই শহরে আমি যে এক নতুন ফেরিওয়ালা

হরেক রকম সওদা নিয়ে ঘুরি সারাবেলা, ফেরিওয়ালা।

আয়না আছে চিরুনী আছে নেবে যদি এসো কাছে।

আয়না আছে চিরুনী আছেআছে কাঁচের চুড়ি

স্লো পাউডার আলতা সাবান মিলবে না তার জুড়ি

আরো আছে চুলের ফিতা রঙ্গিন মতির মালা, ফেরিওয়ালা।।

চার চাকাতে ভাগ্য বেধে বুঝে নিলাম ভাই

সব জিনিসের মূল্য আছে মানুষের দাম নাই।

ভাই বন্ধু সবাই শোন মিছে এতো ভাবছ কেন

ভাই বন্ধু সবাই শোন শোন খোকা খুকি

সস্তা দামে কিনবে যদি এসো গরীব দুখী

সবার মখে হাসি দেখে ভুলবো মনের জ্বালা,ফেরিওয়ালা।।"
Gazi Mazharul Anowar,হেসে খেলে জীবনটা যদি চলে যায়,"হেসে খেলে জীবনটা যদি চলে যায়।

ভাবনা কি আর তাতে ক্ষতি বল কার।

সেই যে ভাল মন যাহা চায়।।

এই যে দুনিয়া চিড়িয়াখানা কে রাখে তার খোজ

আজগুবি সব কান্ড কত এখানে ঘটে রোজ রোজ।

যাচ্ছে মানুষ চাঁদে আর পড়ছে কেউবা ফাঁদে

কেন আমি মিছে ভেবে করি শুধু হায় হায়।।

মন্দ ভাল সাদা কালো হয়েছে একাকার

কার পোশাকে কে যে ঘোরে চেনা হল ভার।

চোখে লাগে ধা ধা সব ঘূর্ণীচাকায় বাধা

দেখে শুনে বুঝে নেয়া সে যে বড় দায়।।"
Gazi Mazharul Anowar,আমার এ গান তুমি শুনবে,"আমার এ গান তুমি শুনবে জানি শুনবে

হয়ত বা আজ নয় আর কোন দিন

আমার কথা তুমি রাখবেই কথা রাখবেই

যদিও বা আজ নয় অন্য সেদিন।।

সপ্ত সুরের মাধুরী দিয়ে

রচেছি এ গান তোমায় নিয়ে।

এই প্রিয় গীতি এ মধুর স্মৃতি।

হারাবে না সে কখনো রবে চিরদিন

একা একা তুমি রইবে যখন

এ গান তোমার মনে পড়বে তখন।

ভীরু হৃদয়ের সন্ধিক্ষণে

মধু গুঞ্জন তুলবে প্রানে।

চোখে চোখ রেখে কাছে নিবো ডেকে।

প্রেমের আবেগে হবে স্বপ্ন রঙ্গিন।।"
Gazi Mazharul Anowar,শিল্পী আমি তো নই,"শিল্পী আমি তো নই তবুও এসেছি আজ

শোনাতে যে গান এই জলসায়।।

ক্ষমা করে দিও মোরে ভুল যদি হয়ে যায়।।

জীবনের সংগ্রামে হারজিত কিছু নয়

সুখ দুখ পিছু ফেলে পথ চলে যেতে হয়।

তাই আমি আপনারে ভাবি না তো অসহায়।।

চিরদিন থাকি যেন তোমাদেরই মাঝে

তোমাদের সুর যেন মোর গানে বাজে।

ভালবেসে অন্তরে ধরে রেখো আমায়।।"
Gazi Mazharul Anowar,নীল নীল আহা কত নীল,"নীল নীল আহা কত নীল

তোমারও দুটি চোখ যেন আকাশের চেয়ে বেশী নীল

না না ওগো সেতো নয় আমার এ দুটি চোখ

করে তোমার প্রেমে ঝিলমিল।।

বিদিশার নিশা যেন তোমার ঐ কালো চুল

না না না সে তোমার হয়তোবা দৃষ্টির ভুল

ভুল হোক ক্ষতি নেই।

তবু ভাল লাগে তোমার এ গরমিল

না না না ওগো সেতো নয় ভাল যে বাস তাই

লাগে রঙ্গিন যেন এ নিখিল

আধারের টিপ যেন তোমার ঐ কপোলের তিল

না না না পাবে না তিলত্নমার কোন মিল

নীল নেই ক্ষতি নেই।

তবু যেন তুমি এ রাতে কত স্বপ্নীল

না না ওগো সেতো নয় তুমি আছ পাশে

তাই স্বপ্ন নামে অনাবিল।।"
Gazi Mazharul Anowar,তুমি কেন বোঝ না যে,"তুমি কেন বোঝ না যে চরণ লাজে চলে না যে

সহজে আসতে যে পারি না, পারি না

হৃদয় আমার মানে না যে শুধু যাচে তোমায় কাছে

একা আমি রইতে যে পারি না, পারি না

একা একা বসে ভাবতে তোমায় কত ভাল লাগে

তুমি আছ যেন স্বপ্নে আমার মনে অনুরাগে।

স্বপ্নতে এই মেটে না যে স্বাদ

কাছে কেন পাই না বল না।।

এমনি করেই যদি দিন চলে যায় শুধু অকারণে

পথ পানে চেয়ে ফুরাবে না দিন কি গো এ জীবনে

পথ চলা যে কত মধুর মধুর হয় লগ্ন এলে

পাওয়া না পাওয়ার স্মৃতি ছন্দ আনে প্রেম রয়েছে বলে

স্মৃতি বুঝি ছবির মত কথা কেন কয় না বলে না।।"
Gazi Mazharul Anowar,তুমি হলে তুমি,"তুমি হলে তুমি দূর এলে কাছে।

তাই তো কিছুই মানি না

কোথা হতে শুরু কোথা শেষ হবে

আমি কিছু জানি না

তুমি হলে তুমি

ছিলাম আমি একা

তোমারই সাথে হলো দেখা

একটি দুটি কথা

কখনও একটু নিরবতা

প্রেম এল জীবনে

ঘর শেষ দ্বারে

দ্বার শেষ পথে

প্রেম শেষ কোথায় জানি না

তুমি হলে তুমি

স্বপ্নের অভিসারে

চিনেছি আমার অচেনারে

দেখি আঁখি মেলে

নিজেরই কখন গেছি ভুলে

সুখ এল জীবনে

কথা শেষ সুরে

সুর শেষ গানে

সুখ শেষ কথায় জানি না

তুমি হলে তুমি।।"
Gazi Mazharul Anowar,অভিমানী গো কথাটি শোন,"অভিমানী গো কথাটি শোন

এসো না কাছে

মান অভিমানের আরো যে

সময় কত পড়ে আছে।।

চোখে যদি চোখ পড়ে

মনে যদি পড়ে মন

মান করে বলো রবে কতক্ষণ।

নিজে নিজে ভেবে দেখ মন কারে যাচে।।

কথা যদি নাই বলো

নাই রাখো হাতে হাতে

ঘুম হবে না তো আজ সারারাত।

ভালবেসে ব্যাথা দিলে ব্যাথা পাবে পাছে।।"
Gazi Mazharul Anowar,আমি কতদিন কতরাত ভেবেছি,"আমি কতদিন কতরাত ভেবেছি।

ভেবেছি বলবো তোমারে

একটি পুরনো কথা নতুন করে

কতদিন কত রাত ভেবেছি

যে কথা ভ্রমর বলে ফুলের কানে

যে দোলা জাগায় মেঘ নদীর প্রাণে।

এই কি শোনাতে এলে গানে গানে।

না না সে কথা হয়ত বলেছি

হয় নি বলা তবু তেমন করে

বলবো ভাবি আমি যেমন করে

হাজার বছর ধরে শিল্পী কবি

কত রঙ্গে এঁকেছে তারই ছবি।

বোঝাতে পারেনি তবু মনের সবই।

না না সে ভাষা হয় না বোঝাতে

মনের ভাষা মন বুঝতে পারে

চোখের পাতায় তার ছায়া পড়ে

আমি কতদিন কতরাত ভেবেছি

ভেবেছি বলবো তোমারে

একটি প্রেমের কথা নতুন করে।"
Gazi Mazharul Anowar,দো জাহানের মালিক তুমি,"দো জাহানের মালিক তুমি হে পারওয়ারদেগার।

আমার গুনা মাফ করে দাও

মনের কালি সাফ করে দাও

আমি যে গুনাগার, হে পারওয়ারদেগার।।

রেহেম আল্লাহ করম আল্লাহ তুমিই মাফি শাফি

তুমি আশার আলো খোদা তুমিই ***

অধম এ বান্দা করুনা মাগে।

দরবারে তোমার, হে পারওয়ারদিগার।।

তুমিই মওলা দয়ার সাগর তুমিই অন্তর্যামী

তুমি লালন তুমিই পালন বিচারদিনের স্বামী

তোমার দয়ার পিয়াসী আমি।

দাও পথের দিদার, হে পারওয়ারদিগার।।"
Gazi Mazharul Anowar,চোখ যে মনের কথা বলে,"চোখ যে মনের কথা বলে

চোখে চোখ রাখা শুধু নয়

চোখের সে ভাষা বুঝতে হলে

চোখের মত চোখ থাকা চাই।।

ছোট্ট এ মন কখনও চোখে

অনুরাগের পত্র লেখে।

চিঠির সে ভাষা বুঝতে হলে

মনের মত মন থাকা চাই।।

তাই তো এ চোখ কখনও হাসে

অশ্রু জলে কখনও ভাসে।

ভাবের সে ভাষা বুঝতে হলে

ছবির মত ছবি আঁকা চাই।।"
Gazi Mazharul Anowar,আমি সাত সাগর পাড়ি দিয়ে,"আমি সাত সাগর পাড়ি দিয়ে কেন সৈকতে পড়ে আছি

কোন অশ্রু ভেজা স্বপনে মনে তাজমহল গড়েছি।।

আজ নেই যে গানের কোন ছন্দ

হল রাগিনীর দ্বার চিরবন্ধ।

স্বরবের আলেয়ারে আলো ভেবে

অন্ধকারে খুজে মরেছি, সৈকতে পড়ে আছি।।

আজ নেই যে আগের সেই দৃষ্টি

এলো দুচোখে ব্যাথার ঝড় বৃষ্টি।

জীবনের চাওয়াটাকে মুছে ফেলে

শূণ্যটাকে আমি ধরেছি, সৈকতে পড়ে আছি।।"
Gazi Mazharul Anowar,কাছে এসো যদি বলো তবে দূরেই কেন থাক,"কাছে এসো যদি বলো তবে দূরেই কেন থাক

ভাল লাগে যদি বলো তবে তোমার পাশে রাখ

আমি থাকবো নাকি চলে যাব তুমি নতুন করে ভেবে দেখো।।

(কোথায় যাবে শুনি)

ঐ যে দিগন্তে ছাড়িয়ে সীমানা হংসমিথুন যেথা মেলেছে ডানা।

সেথা নির্জনে রব আনমনে সেথা আমি নির্জনে রব একা আনমনে

ক্ষতি নেই সাথে যদি নাই বা থাকো

(পারবে আমাকে ছেড়ে থাকতে

হুম..খুব পারবো)

ছিলে না যখন তুমি আমারই হয়ে

সময় আমার কী গো যায়নি বয়ে।

(বেশ তা হলে আমি চিলে যাচ্ছি)

আমি যে তোমারই সে কি গো বুঝো না

মিথ্যে অভিমানে চলে যেও না।

যুগ যুগ ধরে এই অন্তরে কত যুগ যুগ ধরে

আছো গো এই অন্তরে আমার ছিলে তুমি আমারই থেকো

না না থাকবো না আমি চলেই যাব

তুমি একা বসে বসে ভাব।।

কাছে এসো যদি বলি তবে দূরেই কেন রাখো

ভাল লাগে যদি বলি তবে তোমার পাশে রেখো

আমি থাকবো ওগো চিরতরে তোমারই ছিলাম আমি তোমারই রবো।।"
Gazi Mazharul Anowar,মন আমার ছোট্ট তরী,"মন আমার ছোট্ট তরী

প্রেমের সাগর দিতে পারি লাজেরই নোঙ্গর

ছিড়ে যেতে চায় রে সুখের বাসরে।।

যে চোখে ছিল স্বপন

সে চোখেই ভীরু কাঁপন আনে শিহরন

ও আধারের পিদীম জ্বেলে

হৃদয়ের সুধা ঢেলে হবো বিসর্জন

আজ আবার নতুন করে বাঁচার স্বাদ জাগে

সুখের বাসরে আমার সুখের বাসরে।।

ফাগুনের নিঝুম দ্বীপে মন চায় হারিয়ে যেতে ***

ও শরমের আঁচল পেতে

নতুন প্রানের জন্ম দিতে এ নিশি ভোরে

সকালের সূর্য দেখে লজ্জা পাব যে

সুখের বাসরে, আমার সুখের বাসরে।।"
Gazi Mazharul Anowar,"ওরে ও পরদেশী, যাবার আগে দোহাই লাগে","ওরে ও পরদেশী, ও… পরদেশী

যাবার আগে দোহাই লাগে একবার ফিরে চাও

আবার তুমি আসবে ফিরে আমায় কথা দাও।।

প্রথম বারে তোমায় দেখে আকাশ বাতাস সাক্ষী রেখে।

মন দিয়েছি কখন আমি নিজেই জানি না, নিজেই জানি না

এই মনটারে পায়ে দোলে কেন চলে যাও

আবার তুমি আসবে ফিরে আমায় কথা দাও

এমন আগুন জ্বেলে বুকে অশ্রু দিয়ে দুটি চোখে।

ভালবাসার স্বপ্ন আমার ভেঙ্গে দিও না, ভেঙ্গে দিও না

পাষাণ এ বুক ভেঙ্গো না গো আমার মাথা খাও

আবার তুমি আসবে ফিরে আমায় কথা দাও।।"
Gazi Mazharul Anowar,তোমারই পরশে জীবন আমার ওগো ধন্য হল,"তোমারই পরশে

জীবন আমার ওগো ধন্য হল

তুমি যে আমার চির আশার আলো।।

তুমি আছ সারাক্ষণ আমার প্রাণে

স্বপ্ন ভরানো মান অভিমানে।

তোমারই মমতা

আমার সকল আশা রাঙিয়ে দিল

তুমি যে আমার চির আশার আলো।।

তুমি মোর জীবনের সুখের দীতি

হয়োনা কখনও তুমি দুঃখের স্মৃতি।

আমারই সাধনা

তোমার মনের ঠাঁই খুঁজে পেলো

তুমি যে আমার চির আশার আলো।।"
Gazi Mazharul Anowar,আমার মন বলে তুমি আসবে,"আমার মন বলে তুমি আসবে

হৃদয়ের বসন্ত বাহারে

প্রেমের অভিসারে আসবে।।

কত যুগ গেল পথ চেয়ে

তবুও তো পথ ফুরায় না

কতকাল গেল গান গেয়ে

তবুও তো গান শেষ হয় না

স্বপনের দুয়ার হতে সরে

ঘরের দ্বারে জানি আসবে।।

কত ঝড় আসে পৃথিবীতে

তবুও তো ফুল ঝরে না

কত দুঃখ আসে ব্যথা দিতে

তবুও তো আশায় হারায় না

অচেনার আড়াল হতে সরে

আপন ঘরের দিকে আসবে।।"
Gazi Mazharul Anowar,একবার যেতে দেনা আমায় ছোট্ট সোনার গাঁয়,"একবার যেতে দেনা আমায় ছোট্ট সোনার গাঁয়

যেথায় কোকিল ডাকে কুহু

দোয়েল ডাকে মুহু মুহু

নদী যেথায় ছুটে চলে আপন ঠিকানায়।।

পিদিম জ্বালা সাঁজের বেলা

শান বাঁধানো ঘাটে

গল্পকথার পানসি ভিড়ে

রূপ কাহিনীর বাটে।

মধুর মধুর মায়ের কথায়

প্রাণ জুড়িয়ে যায়।।

ফসল ভরা স্বপ্নঘেরা

পথ হারানো ক্ষেতে

মৌ মৌ মৌ গন্ধে যেথায়

বাতাস থাকে মেতে।

মমতারই শিশিরগুলো

জড়িয়ে থাকে পায়।।"
Gazi Mazharul Anowar,আমি তো আজ ভুলে গেছি সবই,"আমি তো আজ ভুলে গেছি সবই

ঐ চোখে চেয়ে চেয়ে

হয়ে গেছি যেন কবি।।

তোমায় এতো রূপবতী

করেছে আমার শিল্পী মন

তোমার হাসি তোমার চাওয়া

আমার কাছে তাই আপন

যুগে যুগে তোমারই

এঁকে গেছি কত ছবি।।

কেন রবে আর বন্দিনী

উষর মাটির পিঞ্জরে

জীবন দোলার ছন্দে তুমি

এসো আমার এই ঘরে

ছড়িয়ে দাও প্রেমেরই গীতিময় সুরভী।।"
Gazi Mazharul Anowar,আছেন আমার মোক্তার,"আছেন আমার মোক্তার

আছেন আমার ব্যারিস্টার।।

শেষ বিচারের হাইকোর্টেতে

তিনিই আমায় করবেন পার

আমি পাপী তিনি জামিনদার।।

মনের ঘরে তালা দিয়া

চাবি লইয়া আছেন সাঁই

আমি অধম সাধ্য কি তার

হুকুম ছাড়া বাইরে যাই ।।

মনরে………ওহো মনরে……।।

দুই কান্দে দুই মুহূরি

লিখতে আছেন ডাইরি।।

দলিল দেইখা রায় দিবেন

টাকা পয়সার নাই কারবার

সময় থাকতে মনা হুশিয়ার

আমি পাপী তিনি জামিনদার

সেদিনের সেই ইস্টিশনে

থাকবে নানান প্যাসেন্জার

দ্রুতযানে পাড় হবে সে

টিকিট কাটা আছে যার।।

মনরে………ওহো মনরে……।।

পারাপারের থাকলে তাড়া

সঙ্গে নিও গাড়ি ভাড়া।।

জবাবদিহি করতে হবে

ধরলে টিকিট কালেক্টার

সময় থাকতে মনা হুশিয়ার

আমি পাপি তিনি জামিনদার"
Gazi Mazharul Anowar,আকাশের হাতে আছে একরাশ নীল,"আকাশের হাতে আছে একরাশ নীল

বাতাসের আছে কিছু গন্ধ

রাত্রির গায়ে জ্বলে জোনাকি

তটিনীর বুকে মৃদু ছন্দ।।

আমার এ দু’হাত শুধু রিক্ত

আমার এ দু’চোখ জলে সিক্ত।

বুক ভরা নীরবতা নিয়ে অকারণ।

আমার এ দুয়ার হলো বন্ধ

ভেবে তো পাইনি আমি কি হলো আমার

লজ্জা প্রহরী কেন খোলে নাকো দ্বার।

বুঝি না কেমন করে বলব

খেয়ালে কতই ভেসে চলব।

বলি বলি করে তবু বলা হলো না

জানি না কিসে এতো দ্বন্দ্ব।।"
