Writer,Title,Song
Gouri Prosonno Mojumder,এই সুন্দর স্বর্ণালী সন্ধ্যায়,"এই সুন্দর স্বর্ণালী সন্ধ্যায়

একি বন্ধনে জড়ালে গো বন্ধু।।

কোন রক্তিম পলাশের স্বপ্ন

মোর অন্তরে ছড়ালে গো বন্ধু।।

আমলকি পেয়ালের কুঞ্জে,

কিছু মৌমাছি এখনো যে গুঞ্জে

জানি কোন সুরে

মোরে ভরালে গো বন্ধু।।

বাতাসের কথা সে তো কথা নয়

রূপ কথা ঝরে তার বাঁশিতে

আমাদেরও মুখে কোন কথা নেই

যেন দুটি আঁখি ভরে

রাখে হাসিতে।।

কিছু পরে দূরে তারা জ্বলবে

হয়তো তখন তুমি বলবে।

কোন মালা গেঁথে গলে

পরালে গো বন্ধু।।"
Gouri Prosonno Mojumder,শোনো একটি মুজিবরের থেকে,"শোনো, একটি মুজিবরের থেকে

লক্ষ মুজিবরের কন্ঠস্বরের ধ্বনি, প্রতিধ্বনি

আকাশে বাতাসে ওঠে রণি।

বাংলাদেশ আমার বাংলাদেশ।।

সেই সবুজের বুক চেরা মেঠো পথে,

আবার এসে ফিরে যাবো আমার

হারানো বাংলাকে আবার তো ফিরে পাবো।

শিল্পে কাব্যে কোথায় আছে হায় রে

এমন সোনার দেশ।

শোনো, একটি মুজিবরের থেকে

লক্ষ মুজিবরের কন্ঠস্বরের ধ্বনি, প্রতিধ্বনি

আকাশে বাতাসে ওঠে রণি।

বাংলাদেশ আমার বাংলাদেশ।।

বিশ্বকবির সোনার বাংলা, নজরুলের বাংলাদেশ,

জীবনানন্দের রূপসী বাংলা

রূপের যে তার নেইকো শেষ, বাংলাদেশ।.

‘জয় বাংলা’ বলতে মনরে আমার এখনো কেন ভাবো,

আমার হারানো বাংলাকে আবার তো ফিরে পাবো,

অন্ধকারে পুবাকাশে উঠবে আবার দিনমণি।।

শোনো, একটি মুজিবরের থেকে

লক্ষ মুজিবরের কন্ঠস্বরের ধ্বনি, প্রতিধ্বনি

আকাশে বাতাসে ওঠে রণি।

বাংলাদেশ আমার বাংলাদেশ।।"
Gouri Prosonno Mojumder,জীবনটা কিছু নয় শুধু এক মুঠো ধূলো,"জীবনটা কিছু নয়

শুধু এক মুঠো ধূলো।।

চৈতি বাতাসে উড়া

শিমুলেরই তুলো।।

কেন তবে সং সাজাই

সারা মুখে রঙ মাজা

পালা শেষ হলে পরে

পড়ে থাকে সাজ ঘরে

জরির মুকুট আর

মেকি পরচুলো।।

কেন মন ভুল করে

ফুটন্ত ফুল ঝরে

একা একা বসে বসে

কি হবে অংক কষে

হিসাবের খাতাটাকে খোল।।"
Gouri Prosonno Mojumder,আজ এই দিনটাকে,"আজ এই দিনটাকে মনের খাতায় লিখে রাখো

আমায় পড়বে মনে

কাছে দূরে যেখানেই থাকো ।।

হাওয়ার গল্প আর পাখীদের গান শুনে শুনে

আজ এই ফাল্গুনে দুটি চোখে স্বপ্ন শুধু আঁকো ।।

আজ এই দিনটাকে মনের খাতায় লিখে রাখো

আমায় পড়বে মনে

কাছে দূরে যেখানেই থাকো ।

এসো আজ সারাদিন বসে নয় থাকি পাশাপাশি

আজ শুধু ভালবাসাবাসি

শুধু গান আর হাসাহাসি

রঙের বর্ষা ওই নেমেছে যে দেখো ফুলে ফুলে

দুটি হাত তুলে আমাকেই আরো কাছে ডাকো

আজ এই দিনটাকে মনের খাতায় লিখে রাখো

আমায় পড়বে মনে

কাছে দূরে যেখানেই থাকো ।"
Gouri Prosonno Mojumder,কাহারবা নয় দাদরা বাজাও,"আঃ শশীকান্ত কি হচ্ছে, দাদরা বাজাও দাদরা

কাহারবা নয় দাদরা বাজাও, কাহারবা নয় দাদরা বাজাও

উল্টো পাল্টা মারছ চাঁটি শশীকান্ত তুমিই দেখছি

আসরটাকে করবে মাটি, কাহারবা নয় দাদরা বাজাও

রোসনী বাঈয়ের পায়ের পায়েল কলজেটাকে করুক ঘায়েল

আবার পদ্মপাতায় লাগবে না দাগ কলঙ্কপাঁক যতই ঘাঁটি

শশীকান্ত তুমিই দেখছি আসরটাকে করবে মাটি |

কাহারবা নয় দাদরা বাজাও, গোলাপ জল দাও ছিটিয়ে

রক্তে নেশার আগুন ধরাও গোলাপ জল দাও ছিটিয়ে

প্রতি রাতের এই যে আসর এই তো আমার জীবন বাসর

আমার ইচ্ছে করে শূন্যে উঠে মেঘের উপর দিয়ে হাঁটি

আঃ শশীকান্ত তুমিই দেখছি আসরটাকে করবে মাটি

কাহারবা নয় দাদরা বাজাও উল্টোপাল্টা মারছ চাঁটি

শশীকান্ত তুমিই দেখছি আসরটাকে করবে মাটি

কাহারবা নয় দাদরা বাজাও."
Gouri Prosonno Mojumder,ভুল সবই ভুল,"ভুল সবই ভুল

এই জীবনের পাতায় পাতায়

যা লেখা, সে ভুল।

ভুল সবই ভুল

এই শ্রাবণে মোর ফাগুন যদি

দেয় দেখা, সে ভুল।।

প্রশ্ন করে নিজের কাছে…কে আমি,

কোথায় ছিলাম, কোথায় যাব এই আমি।

মেঘের ফাঁকে একটু চাঁদের

ওই রেখা, সে ভুল।।

চলে গেলে ডাকবে না তো কেউ পিছু,

স্মৃতি আমার থাকবে না তো আর কিছু।

যদি ভাবি এই আমি আর

নই একা, সে ভুল।।"
Gouri Prosonno Mojumder,"তুমি যে আমার, ওগো তুমি যে আমার","তুমি যে আমার, ওগো তুমি যে আমার

তুমি যে আমার, ওগো তুমি যে আমার

কানে কানে শুধু একবার বল, তুমি যে আমার

তুমি যে আমার, ওগো তুমি যে আমার।

আমারি পরাণে আসি, তুমি যে বাজাবে বাঁশি।।

সেই তো আমারি সাধনা, চাইনাতো কিছু আর

তুমি যে আমার, ওগো তুমি যে আমার।

তুমি যে আমার দিশা, অকুল অন্ধকারে

দাওগো আমারে ভরে, নীরব অহংকারে।।

জীবন মরুর মাঝে, এসোগো বধুর সাজে।।

সেই তো আমারই জীবনে, তোমারই অভিসার।

তুমি যে আমার, ওগো তুমি যে আমার

কানে কানে শুধু একবার বল,তুমি যে আমার

তুমি যে আমার, ওগো তুমি যে আমার।"
Gouri Prosonno Mojumder,আমি যামিনী তুমি শশী হে,"আমি যামিনী তুমি শশী হে

ভাতিছ গগন মাঝে।।

মম সরসীতে তব উজল

প্রভা বিম্বিত যেন লাজে।।

তোমায় হেরিগো শয়নে

স্বপনে তাম্বুর রাঙ্গা বয়ানে

মরি অপরূপ রূপ মাধুরী

বসন্ত-সম বিরাজে।।

তুমি যে শিশির বিন্দু

মম কুমুদির বক্ষে

না হেরিলে ওগো তোমারে

তমসা ঘনায় চক্ষে।

তুমি অগণিত তাঁরা গগনে

প্রাণবায়ু মম জীবনে

তব নামে মম প্রেম মুরলী

পরাণের মাঝে বাজে।।"
Gouri Prosonno Mojumder,আমার জীবনে নেই আলো আছে আলেয়ার হাতছানি,"আমার জীবনে নেই আলো আছে আলেয়ার হাতছানি

বলিতে পারিনা মুখে আমারে বোঝনা তাও জানি।।

ঝরে যাওয়া মালা শুধু জানে গো কি যে ব্যথা বাজে এই প্রাণে গো

যে প্রদীপ নিভে যায় আঁধারে সে যে আমার ভাগ্য নেয় মানি।।

সম্মুখের পথে তুমি চলিতে যে ছায়াটি পিছনেতে রেখে যাও

তারই মাঝে মিশে আমি থাকি গো তাই আমাদের দেখিতে তুমি নাহি পাও

যে স্রোত নদী ঐ বয়ে যায় তার দুটি তীরে দুটি কুল আছে হায়

সেই স্রোত কার মন রাখে গো তারে দুটি কুল নিতে চায় টানি।।"
Gouri Prosonno Mojumder,বাঁশি শুনে আর কাজ নাই,"বাঁশি শুনে আর কাজ নাই

সে যে ডাকাতিয়া বাঁশি ।।

সে যে দিন-দুপুরে চুরি করে

রাত্রিরেতে কথা নাই।

ডাকাতিয়া বাঁশি

ও…

শ্রবণে বিষ ঢালে শুধু বাঁশি পোড়ায় প্রাণ গড়লে

ঘুচাব তার নষ্টামি আজ আমি

সপিব তা- অনলে।।

সে যে দিন-দুপুরে চুরি করে

রাত্রিরেতে কথা নাই।

ডাকাতিয়া বাঁশি

বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি ।

ও…

বাঁশেতে ঘুণ ধরে যদি কেন বাঁশিতে ঘুণ ধরে না

কতজনায় মরে শুধু পোড়া বাঁশি কেন মরে না।।

চোরা দিন-দুপুরে চুরি করে

রাত্রিরেতে কথা নাই।

ডাকাতিয়া বাঁশি

বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি ।সে যে দিন-দুপুরে চুরি করে

রাত্রিরেতে কথা নাই।

ডাকাতিয়া বাঁশি

বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি ।"
Gouri Prosonno Mojumder,মুছে যাওয়া দিনগুলি আমায় যে পিছু ডাকে,"মুছে যাওয়া দিনগুলি আমায় যে পিছু ডাকে

স্মৃতি যেন আমার এ হৃদয়ে বেদনার রঙ্গে রঙ্গে ছবি আঁকে।

মনে পড়ে যায়, মনে পড়ে যায়

মনে পড়ে যায় সেই প্রথম দেখার স্মৃতি

মনে পড়ে যায় সেই হৃদয় দেবার তিথি

দুজনার দুটি পথ মিশে গেল এক হয়ে নতুন পথের বাঁকে।।

সে এক নতুন দেশে দিনগুলি ছিল যে মুখর কত গানে

সেই সুর কাঁদে আজি আমার প্রাণে

ভেঙ্গে গেছে হায়, ভেঙ্গে গেছে হায়

ভেঙ্গে গেছে আজ সেই মধুর মিলন মেলা

ভেঙ্গে গেছে আজ সেই হাসি আর রঙ্গের খেলা

কোথায় কখন কবে কোন তাঁরা ঝরে গেল

আকাশ কি মনে রাখে।।"
Gouri Prosonno Mojumder,ও নদীরে একটি কথা শুধাই শুধু তোমারে,"ও নদীরে,

একটি কথা শুধাই শুধু তোমারে

বলো কোথায় তোমার দেশ

তোমার নেই কি চলার শেষ

ও নদীরে…

তোমার কোনো বাঁধন নাই তুমি ঘর ছাড়া কি তাই ।।

এই আছো ভাটায় আবার এই তো দেখি জোয়ারে

বলো কোথায় তোমার দেশ

তোমার নেই কি চলার শেষ

ও নদীরে…

এ কূল ভেঙে ও কূল তুমি গড়ো

যার একূল ওকূল দুকূল গেল তার লাগি কি করো?

আমায় ভাবছো মিছেই পর, তোমার নেই কি অবসর

সুখ দুঃখের কথা কিছু কইলে না হয় আমারে …

বলো কোথায় তোমার দেশ

তোমার নেই কি চলার শেষ

ও নদীরে…"
Gouri Prosonno Mojumder,এই রাত তোমার আমার,"এই রাত তোমার আমার

ওই চাঁদ তোমার আমার,

শুধু দুজনের

এই রাত শুধু যে গানের

এই ক্ষণও এ দুটি প্রাণের

কুহু কুজনের

এই রাত তোমার আমার….

তুমি আছো আমি আছি তাই,

অনুভবে তোমারে যে পাই,

শুধু দুজনের

এই রাত তোমার আমার"
Gouri Prosonno Mojumder,এ পথ যদি না শেষ হয়,"এ পথ যদি না শেষ হয়

তবে কেমন হতো তুমি বলোতো

যদি পৃথিবীটা স্বপ্নের দেশ হয়

তবে কেমন হতো তুমি বলোতো ।।

কোন রাখালের ওই ঘর ছাড়া বাঁশীতে,

সবুজের ওই দোল দোল হাসিতে ।।

মন আমার মিশে গেলে বেশ হয়

যদি পৃথিবীটা স্বপ্নের দেশ হয় ।।

তবে কেমন হতো তুমি বলোতো

নীল আকাশের ওই দূর সীমা ছাড়িয়ে,

এই গান যেন যায় আজ হারিয়ে

প্রাণে যদি এ গানের রেশ হয়,

পৃথিবীটা যদি স্বপ্নের দেশ হয় ।।

তবে কেমন হতো তুমি বলোতো

এ পথ যদি না শেষ হয়

তবে কেমন হতো তুমি বলোতো"
Gouri Prosonno Mojumder,কফি হাউস,"কফি হাউসের সেই আড্ডাটা আজ আর নেই

আজ আর নেই

কোথায় হারিয়ে গেল

সোনালী বিকেলগুলো সেই

আজ আর নেই ।

নিখিলেশ প্যারিসে, মঈদুল ঢাকাতে

নেই তারা আজ কোন খবরে

গ্র্যাণ্ডের গীটারিস্ট গোয়ানীস ডিসুজা

ঘুমিয়ে আছে যে আজ কবরে

কাকে যেন ভালোবেসে আঘাত পেয়ে যে শেষে

পাগলা গারদে আছে রমা রায়

অমলটা ধুঁকছে দুরন্ত ক্যানসারে

জীবন করে নি তাকে ক্ষমা হায় ।

সুজাতাই আজ শুধু সবচেয়ে সুখে আছে

শুনেছি তো লাখ্ পতি স্বামী তার

হীরে আর জহরতে আগাগোড়া মোড়া সে

গাড়ীবাড়ী সবকিছু দামী তার

আর্ট কলেজের ছেলে নিখিলেশ সান্যাল

বিজ্ঞাপনের ছবি আঁকতো

আর চোখ ভরা কথা নিয়ে

নির্বাক শ্রোতা হয়ে

ডিসুজাটা বসে শুধু থাকতো ।

একটা টেবিলে সেই তিন চার ঘন্টা

চারমিনারটা ঠোঁটে জ্বলতো

কখনো বিষ্ণু দে কখনো যামিনী রায়

এই নিয়ে তর্কটা চলতো

রোদ ঝড় বৃষ্টিতে যেখানেই যে থাকুক

কাজ সেরে ঠিক এসে জুটতাম

চারটেতে শুরু হয়ে জমিয়ে আড্ডা মেরে

সাড়ে সাতটায় ঠিক উঠতাম ।

কবি কবি চেহারা কাঁধেতে ঝোলানো ব্যাগ

মুছে যাবে অমলের নামটা

একটা কবিতা তার হোল না কোথাও ছাপা

পেলনা সে প্রতিভার দামটা

অফিসের সোশালে ‘অ্যামেচার’ নাটকে

রমা রায় অভিনয় করতো

কাগজের রিপোর্টার মঈদুল এসে রোজ

কি লিখেছে তাই শুধু পড়তো ।

সেই সাত জন নেই আজ

টেবিলটা তবু আছে

সাতটা পেয়ালা অজোও খালি নেই

একই সে বাগানে আজ

এসেছে নতুন কুঁড়ি

শুধু সেই সেদিনের মালী নেই

কত স্বপনের রোদ ওঠে এই কফি হাউসে

কত স্বপ্ন মেঘে ঢেকে যায়

কত জন এল গেলো

কতজনই আসবে

কফি হাউসটা শুধু থেকে যায় ।

কফি হাউসের সেই আড্ডাটা আজ আর নেই

আজ আর নেই

কোথায় হারিয়ে গেল

সোনালী বিকেলগুলো সেই

আজ আর নেই ।"
Gouri Prosonno Mojumder,লালঝুটি কাকাতুয়া ধরেছে যে বায়না,"লালঝুটি কাকাতুয়া ধরেছে যে বায়না

চাই তার লাল ফিতে চিরুণী আর আয়না।।

ঝেল বড় লাল পেড়ে টিয়া রঙ শাড়ি চাই

মন যে ভরা রাগ নিয়ে হলো মুখ ভাড়ি তাই

বাটা ভরা পান দেবো… চাই না

ছোট থেকে কোনো দিন বড় যদি হতে চাও

ভালো করে মন দিয়ে পড়াশুনা করে যাও

দুষ্টুমি করে যে কেউ তারে চায় না"
Gouri Prosonno Mojumder,গানে মোর কোন ইন্দ্রধনু আজ স্বপ্ন ছড়াতে চায়,"গানে মোর কোন ইন্দ্রধনু আজ স্বপ্ন ছড়াতে চায়

হৃদয় ভরাতে চায়।।

মিতা মোর কাকলী কুহু

সুর শুধু যে ঝরাতে চায়

আবেশ ছড়াতে চায় প্রাণে মোর।

মৌমাছিদের গীতালী, পাখায় বাজায় মিতালী।।

মিড় দোলানো সুরে আমার কন্ঠে মালা পরাতে চায় হায়

মিতা মোর কাকলী কুহু

সুর শুধু যে ঝরাতে চায়

আবেশ ছড়াতে চায় প্রাণে মোর।

বাতাস হলো খেয়ালী, শোনায় কি গান হেঁয়ালি

কে জানে গো কার বাশীঁ আজ কি সুর প্রাণে ধরাতে চায় হায়।

মিতা মোর কাকলী কুহু

সুর শুধু যে ঝরাতে চায়

আবেশ ছড়াতে চায় প্রাণে মোর।"
Gouri Prosonno Mojumder,আহা মরি মরি চলিতে চলিতে বাজায় কাঁকন,"আহা মরি মরি চলিতে চলিতে বাজায় কাঁকন পরণে নীলাম্বরী

পাগল আমি ও রূপ দেখে

মনে লয় ঐ অঙ্গ থেকে ও রূপ চুরি করি।

চোখ লয় দু’টি ভ্রমর কাজল কালো

যেন ঐ পদ্ম মুখে মানায় ভালো

ও মুখের কাছে কি তাই হার মেনে যায় পুন্নিমারই কোজাগরী?

দোলে বেণী মণিহারা যেন ফণী

পায়ে তার নুপূর যে ঐ তোলে ধ্বনি

শ্রাবণ ধারার মত রূপলাবণী অঙ্গ থেকে পড়ে ঝরি

পাগল আমি ওরূপ দেখে

মনে লয় ঐ অঙ্গ থেকে ও রূপ চুরি করি।

চুরি করি… চুরি করি… চুরি করি"
Gouri Prosonno Mojumder,আমি চেয়ে চেয়ে দেখি সারাদিন,"আমি চেয়ে চেয়ে দেখি সারাদিন

আজ ঐ চোখে সাগরের নীল

আমি গাইছি গান গাইছি

বুঝি মনে মনে হয়ে গেল মিল।।

কবরীতে ঐ ঝর ঝর কনকচাঁপা

না বলা কথায় থর থর অধর ফাঁপা।

তাই কি আকাশ হলো আজ

আলোয় আলোয় ঝিলমিল।।

এই যেন নয় গো প্রথম

তোমায় যে কত দেখেছি

স্বপ্নের তুলি দিয়ে তাই

তোমার সে ছবি এঁকেছি

মৌমাছি আজ গুনগুন দোলায় পাখা

যেন এ হৃদয় রামধনু খুশীতে মাখা

তাই কি গানে সুরে আজ

ভরে আমায় রিনিকি।।"
Gouri Prosonno Mojumder,মোর ভীরু সে কৃষ্ণকলি,"মোর ভীরু সে কৃষ্ণকলি,

কেন ফুটিয়া ঝরিতে চায়রে

কেন কৃষ্ণ অলির গুঞ্জন শুনে

শরমে মরিতে চায়রে।।

এই সংশয় কেন যায় না

পেয়ে তবু মন পায়না

মোর ফাগুনের বেলা অকারণে

কেন শ্রাবণে ভরিতে চায়রে।।

মন পিয়াসে সাজায়ে বাসর শয্যা

বলি বলি করি গোপন

কথাটি বলিতে কেন গো লজ্জা

কেন আঁধার শেষ হয় না

এই জ্বালা আর সয়না

জয় করা মালা ভয়ে ভয়ে মন

কন্ঠে পরিতে চায়রে।।"
Gouri Prosonno Mojumder,ও শিমুল বন দাও রাঙিয়ে মন,"ও শিমুল বন দাও রাঙিয়ে মন।

কৃষ্ণচূড়া দোপাটি আর পলাশ দিল ডাক।

মধুর লোভে ভীড় জমালো মৌ পিয়াসী অলির ঝাক।।

কামরাঙা বউ মুখ ঢাকে লাল চেলিতে

চোখ গেল দেয় না তারে চোখ মেলিতে।

দেসনি গো লাজ তারে দোহাই কথা রাখ।

আজ সে দোসর খোঁজে ঘোমটা করে ফাঁক

ও তাই ঘোমটা করে ফাঁক।।

আজকে আমার মন হারাবার এলো কিসের লগ্ন গো

কিসের সাড়ায় কার ইশারায় স্বপ্নে আছি মগ্ন গো।

বউ কথা কও ঐ তো বাজায় শাক।

আবেশে করে শুধু হৃদয় ভরে থাক

হেসে প্রহর বয়ে যাক

কৃষ্ণচূড়া দোপাটি আর পলাশ দিল ডাক।।"
Gouri Prosonno Mojumder,এই সুন্দর পৃথিবী ছেড়ে,"এই সুন্দর পৃথিবী ছেড়ে মন যেতে নাহি চায়

তবুও মরণ কেন এখান থেকে ডেকে নিয়ে যায়

কে জানে কোথায়

না না না যাব না মন যেতে নাহি চায়

মনে হয় মানুষেরই সুখে দুখে মিশে থাকি

তাদের কাছে ডাকি কন্ঠ জাড়ায়ে ধরে বলি

যেতে দিও না আমায়

না না না যাব না মন যেতে নাহি চায়

যদি সব কিছু ছেড়ে দিতে হবে

তবু এই আকাশ এই বাতাস পিছু ডাকে কেন তবে।

এ ভুবনে দুদিনেরই তরে শুধু

কেন আশা মিছে মায়া ভালবাসা

ও গো নিঠুর জীবন তুমি মোরে বলো না বিদায়

না না না যাব না মন যেতে নাহি চায়।।"
Gouri Prosonno Mojumder,আমার স্বপ্নে দেখা রাজকন্যা থাকে,"আমার স্বপ্নে দেখা রাজকন্যা থাকে

সাত সাগর আর তের নদীর পারে

ময়ূর পঙ্খী ভিড়িয়ে দিয়ে সেথা

দেখে এলেম তারে

সাত সাগরের পারে।।

সে এক রূপ কথারই দেশ

ফাগুন সেথা হয়না কভু শেষ

তারারই ফুল পাপড়ি ঝড়ায়

সেথায় পথের ধারে।।

সে রূপ কথারই দেশে

যে রঙ আমি কুড়িয়ে পেলেম প্রাণে

সুর হয়ে তাই ঝড়ে আমার গানে।

তাই খুশির সীমা নাই

বুঝি বাতাসে তার মধুর ছোঁয়া পাই

জানিনা আজ হৃদয় কোথায়

হারায় বারে বারে।।"
Gouri Prosonno Mojumder,আর যে পারি না সহিতে,"আর যে পারি না সহিতে

সীমাহীন পথে ক্লান্তি আমার কত যে হবে বহিতে।

পথ চেয়ে চেয়ে দীপ নিভে আসে আমি কাঁদি আর নিয়তি হাসে

ধূপের মত হবে আর কতো নিজেরে ওগো দহিতে!!

শুধু পলে পলে ঝরে গেছে মালা আমি জানি মোর বুকে কি যে জ্বালা

তোমার আলোয় নিলেনা তো ডেকে আঁধারে দিলে না রহিতে।।"
Gouri Prosonno Mojumder,সূর্য ডোবার পালা,"সূর্য ডোবার পালা আসে যদি আসুক বেশ তো

গোধূলির রঙে হবে এ ধরণী স্বপ্নের দেশ তো।।

তারপরে পৃথিবীতে আঁধারের ধূপছায়া নামবেই

মৌমাছি ফিরে গেলে জানি তার গুঞ্জন থামবেই;

সে আঁধার নামুক না, গুঞ্জন থামুক না

কানে তবু রবে তার রেশ তো।।

তারপরে সারারাত দু’জনেই একা একা ভাববো

হৃদয়ের লিপিকাতে কে যেন লিখেছে এক কাব্য।

জোনাকিরা দীপ জ্বেলে আমাদের সাথে রাত জাগবেই,

দু’টি প্রাণে চুপে চুপে নতুন সে সুর এক লাগবেই;

জোনাকিরা জাগুক না, প্রাণে সুর লাগুক না

চাওয়াতে পাওয়াতে হবে শেষ তো।"
Gouri Prosonno Mojumder,যে বাঁশি ভেঙে গেছে,"যে বাঁশি ভেঙে গেছে তারে কেন গাইতে বল?

কেন আর মিছেই তারে সুরের খেয়া বাইতে বল?

আজ সোনার খাঁচায় বন্দী পাখির কন্ঠে যে সেই সুর,

আজ যেন সেই বনের ছায়া সে তো অনেক দূর,

তারে হারিয়ে যাওয়া ফাগুনেরে ফিরে কেন চাইতে বল ?

একদা সুরে সুরে দিত যে হৃদয় ভরে

দেখ তার গানের বীণা ধূলায় পড়ে।

আজ সব হারানোর নীরব ব্যথায় কাঁদে গো যার প্রাণ,

বলো ওগো কেমন করে গাইবে সে তার গান,

মিছে ফাগুন বেলার হাসিতে তার সুরের ভুবন ছাইতে বল।"
Gouri Prosonno Mojumder,যদি কোনদিন ঝরা বকুলের গন্ধে,"যদি কোনদিন ঝরা বকুলের গন্ধে হও তুমি আনমনা,

জেনো ওগো গরবিনী, সে নহে সুরভি,

সে যেন গো এই মিলন তিথির কামনা।।

রাত জাগা এক পাখি

হয়তো সেদিন হারানো সাথীরে কাঁদিয়া ফিরিবে ডাকি

সে নহে কূজন, সে যেন গো এই মিলন তিথির কামনা।।

উতলা মাধবী রাতে স্মৃতি যদি ব্যথা আনে

(তুমি) কেঁদো না গো অভিমানে।

যদি কোন অবসরে

কিছু ব্যথা আর কিছু গান নিয়ে বাতাস বিলাপ করে

সে নহে রোদন, সে যেন গো এই মিলন তিথির কামনা।।"
